name,ortholog_ensg,description,stat,baseMean,LFC_raw,lfcSE,LFC_shrunk,pvalue,padj,dmelanogaster_genes
ATAD3A,ENSG00000197785,ATPase family AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567],0.0635508344061338,500.0067055841964,0.003565612543099,0.0561064630609302,0.0021037120898441,0.9493278810147342,0.9803867638500388,FBgn0287225
SLC9A8,ENSG00000197818,solute carrier family 9 member A8 [Source:HGNC Symbol;Acc:HGNC:20728],1.4134255017986463,683.0171220699963,0.0579634523241517,0.0410092022893252,0.0442158110741504,0.1575306517105876,0.403309274070799,FBgn0026787
OCLN,ENSG00000197822,occludin [Source:HGNC Symbol;Acc:HGNC:8104],-1.6024883528294769,3488.925397561322,-0.0660484810774954,0.0412162003928922,-0.0503950487920925,0.1090476610616394,0.3267070470812866,FBgn0014037
CFAP299,ENSG00000197826,cilia and flagella associated protein 299 [Source:HGNC Symbol;Acc:HGNC:28554],0.6295581485450267,1.26875986646313,0.5203255669151081,0.8264932605790802,0.0034543098242097,0.5289837128256554,,FBgn0031721
ZNF181,ENSG00000197841,zinc finger protein 181 [Source:HGNC Symbol;Acc:HGNC:12971],-2.0410686058336025,102.42762116053372,-0.2069061099192354,0.1013714626386759,-0.0974830725176656,0.0412440083495564,0.1768509149795891,FBgn0030008; FBgn0033491; FBgn0033186; FBgn0035213; FBgn0263490; FBgn0025185; FBgn0033569; FBgn0050020
GPAA1,ENSG00000197858,glycosylphosphatidylinositol anchor attachment 1 [Source:HGNC Symbol;Acc:HGNC:4446],-1.3124569220937483,856.8604140037544,-0.0589188794397389,0.0448920482249019,-0.0427718779522887,0.1893660117367109,0.448880872918286,FBgn0029818
SGTB,ENSG00000197860,small glutamine rich tetratricopeptide repeat co-chaperone beta [Source:HGNC Symbol;Acc:HGNC:23567],1.1941167753286996,677.1674535869195,0.0604349954103441,0.0506106242362338,0.0406514838072392,0.2324322920643827,0.5031759418084237,FBgn0288846
CYRIA,ENSG00000197872,CYFIP related Rac1 interactor A [Source:HGNC Symbol;Acc:HGNC:25373],-0.9384023866476772,628.4595506155,-0.0464689371336429,0.0495192017782981,-0.0312962579050512,0.3480376598979977,0.6223264070500556,FBgn0052066
UGT2B17,ENSG00000197888,UDP glucuronosyltransferase family 2 member B17 [Source:HGNC Symbol;Acc:HGNC:12547],-5.640454183962848,36.188547388692086,-1.494035573628003,0.2648785939749146,-1.3938535453307517,1.6960219440215018e-08,2.694252002502729e-06,FBgn0026755; FBgn0038083; FBgn0040257; FBgn0040260; FBgn0015663; FBgn0027070; FBgn0032713; FBgn0034605; FBgn0042179; FBgn0026756; FBgn0026315; FBgn0040251; FBgn0026314; FBgn0026754; FBgn0040253; FBgn0038082; FBgn0040252; FBgn0027073; FBgn0040255; FBgn0040250; FBgn0031887; FBgn0027074; FBgn0040259; FBgn0039085; FBgn0051002; FBgn0036842; FBgn0040261; FBgn0040262
SLC22A12,ENSG00000197891,solute carrier family 22 member 12 [Source:HGNC Symbol;Acc:HGNC:17989],3.041629005579328,135.45470168112718,0.2853152452076835,0.0938034338455884,0.2172457355202501,0.0023530171101226,0.0248932296385918,FBgn0037144; FBgn0030331; FBgn0037140; FBgn0038750; FBgn0040350; FBgn0039178; FBgn0051272; FBgn0033809; FBgn0038716; FBgn0053234; FBgn0086365; FBgn0038717; FBgn0038715; FBgn0038260; FBgn0259164; FBgn0051103; FBgn0264907; FBgn0038718; FBgn0038262; FBgn0038448; FBgn0038752; FBgn0051106; FBgn0038719; FBgn0019952; FBgn0038720; FBgn0035647; FBgn0038261; FBgn0038753; FBgn0053233
NRAP,ENSG00000197893,nebulin related anchoring protein [Source:HGNC Symbol;Acc:HGNC:7988],-0.5737898720052725,713.6261394941923,-0.0235015547876114,0.040958469178758,-0.0171794186842553,0.566110003161362,0.7838445643980289,FBgn0050147
ADH5,ENSG00000197894,"alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]",0.6362887440374916,4262.048113111826,0.0395150718271198,0.06210242157732,0.0215752358833656,0.5245882400590812,0.7565919577129661,FBgn0033188
SLC22A6,ENSG00000197901,solute carrier family 22 member 6 [Source:HGNC Symbol;Acc:HGNC:10970],3.041629005579328,135.45470168112718,0.2853152452076835,0.0938034338455884,0.2172457355202501,0.0023530171101226,0.0248932296385918,FBgn0037144; FBgn0030331; FBgn0037140; FBgn0038750; FBgn0040350; FBgn0039178; FBgn0051272; FBgn0033809; FBgn0038716; FBgn0053234; FBgn0086365; FBgn0038717; FBgn0038715; FBgn0038260; FBgn0259164; FBgn0051103; FBgn0264907; FBgn0038718; FBgn0038262; FBgn0038448; FBgn0038752; FBgn0051106; FBgn0038719; FBgn0019952; FBgn0038720; FBgn0035647; FBgn0038261; FBgn0038753; FBgn0053233
TEAD4,ENSG00000197905,TEA domain transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11717],0.1381409960721614,1975.766574659988,0.0069136277732301,0.0500476177949274,0.0044811813589634,0.8901289861704813,0.9559271235741614,FBgn0003345
SPG7,ENSG00000197912,"SPG7 matrix AAA peptidase subunit, paraplegin [Source:HGNC Symbol;Acc:HGNC:11237]",-1.7158514176921924,765.0020397164833,-0.0862514747333933,0.050267449642814,-0.0616467102752022,0.0861892405236123,0.2818895160654616,FBgn0024992
HES5,ENSG00000197921,hes family bHLH transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:19764],1.1660272146269857,1796.8554232317747,0.1262445202924405,0.1082689312125759,0.0374977093802228,0.2436034424613118,0.5172160860672328,FBgn0259938; FBgn0002633; FBgn0001168; FBgn0032741; FBgn0002609; FBgn0010109; FBgn0002733; FBgn0030899; FBgn0002735; FBgn0002734
ERO1A,ENSG00000197930,endoplasmic reticulum oxidoreductase 1 alpha [Source:HGNC Symbol;Acc:HGNC:13280],-3.504385036305093,740.4966777737542,-0.156555396244876,0.0446741424309763,-0.1367280032713207,0.0004576631238629,0.00767218181511,FBgn0261274
ZNF347,ENSG00000197937,zinc finger protein 347 [Source:HGNC Symbol;Acc:HGNC:16447],2.4148365693388567,43.762844427758495,0.3259521262398023,0.1349789589814944,0.1544963572544173,0.0157422713645204,0.0932240543290652,FBgn0033993; FBgn0030008; FBgn0033491; FBgn0030963; FBgn0033186; FBgn0259785; FBgn0037918; FBgn0043796; FBgn0030316; FBgn0036294; FBgn0035213; FBgn0026575; FBgn0263490; FBgn0025185; FBgn0033569; FBgn0038547; FBgn0030680; FBgn0050020; FBgn0003512; FBgn0270924; FBgn0029928
PLCG2,ENSG00000197943,phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066],1.7489248471616634,4663.201295568963,0.0659395156109756,0.0377028868438739,0.0530543374595605,0.0803040109418092,0.2695112479898145,FBgn0004611; FBgn0003416
FCHSD1,ENSG00000197948,FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463],2.1326879070193536,6527.205750213458,0.0673038355361906,0.0315582206447892,0.0601899100099031,0.0329503365908283,0.1540967142995375,FBgn0263456
RPL12,ENSG00000197958,ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302],-1.3139000067223388,14898.701851134305,-0.0863860156711356,0.0657477853939848,-0.0484275682250486,0.1888798564585553,0.448153059136373,FBgn0034968
VPS13A,ENSG00000197969,vacuolar protein sorting 13 homolog A [Source:HGNC Symbol;Acc:HGNC:1908],0.1271853379863717,2369.276828435774,0.0067197460372644,0.0528342821873418,0.0041401406840068,0.8987937097279566,0.9601039167176562,FBgn0033194
AKAP17A,ENSG00000197976,A-kinase anchoring protein 17A [Source:HGNC Symbol;Acc:HGNC:18783],-1.383771680191091,2683.849404501979,-0.0682913982877615,0.0493516374596789,-0.0484109439407903,0.1664283771319815,0.4176194914073453,FBgn0010772
CLEC9A,ENSG00000197992,C-type lectin domain containing 9A [Source:HGNC Symbol;Acc:HGNC:26705],0.6769373731570647,2519.2389768869434,0.0346350045662368,0.0511642670941744,0.0222198383185753,0.4984456904362577,0.7416205850626657,FBgn0261258
KEL,ENSG00000197993,Kell metallo-endopeptidase (Kell blood group) [Source:HGNC Symbol;Acc:HGNC:6308],-5.711149143615546,1756.139366488193,-0.61458761230457,0.1076119003110982,-0.5750578948437786,1.1221584748051704e-08,1.936303795836232e-06,FBgn0039611; FBgn0027578; FBgn0031808; FBgn0039022; FBgn0039023; FBgn0039024; FBgn0259716; FBgn0032585; FBgn0031081; FBgn0037727; FBgn0031678; FBgn0039613; FBgn0039609; FBgn0027528; FBgn0039612; FBgn0030425; FBgn0029843; FBgn0029769; FBgn0039564; FBgn0038818
NOL8,ENSG00000198000,nucleolar protein 8 [Source:HGNC Symbol;Acc:HGNC:23387],-0.0273785884354808,202.1086003753101,-0.0021193269657087,0.0774081896407123,-0.0008783501316148,0.9781577757997714,0.990429281687992,FBgn0031062
ZNF335,ENSG00000198026,zinc finger protein 335 [Source:HGNC Symbol;Acc:HGNC:15807],1.4959416620388175,169.15679420882378,0.1234904118277025,0.0825502858576701,0.0585995709839621,0.1346688582447963,0.3685301470940063,FBgn0035036; FBgn0001990; FBgn0032473; FBgn0032763; FBgn0032814; FBgn0037794; FBgn0034062; FBgn0034114; FBgn0262160
ZNF560,ENSG00000198028,zinc finger protein 560 [Source:HGNC Symbol;Acc:HGNC:26484],-0.7207391858960879,109.83990284263392,-0.0846020970616264,0.1173824022852892,-0.0212788873762314,0.4710699980689997,0.719380641286403,FBgn0036522; FBgn0024975; FBgn0260741
TUBA3C,ENSG00000198033,tubulin alpha 3c [Source:HGNC Symbol;Acc:HGNC:12408],3.521995738567352,2092.430152436209,0.1384099533247483,0.0392987282207926,0.1227391206095337,0.0004283110282987,0.0072653165613796,FBgn0003885; FBgn0003884
RPS4X,ENSG00000198034,ribosomal protein S4 X-linked [Source:HGNC Symbol;Acc:HGNC:10424],-0.8066913655140174,22271.43464564767,-0.0417825880227044,0.0517950108417001,-0.0268894149113218,0.4198443199647794,0.6833309406745021,FBgn0011284
ZNF84,ENSG00000198040,zinc finger protein 84 [Source:HGNC Symbol;Acc:HGNC:13159],-2.0410686058336025,102.42762116053372,-0.2069061099192354,0.1013714626386759,-0.0974830725176656,0.0412440083495564,0.1768509149795891,FBgn0030008; FBgn0033491; FBgn0033186; FBgn0035213; FBgn0263490; FBgn0025185; FBgn0033569; FBgn0050020
MAK16,ENSG00000198042,MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703],0.8277001000532085,187.67768497735725,0.093061621228885,0.1124339857188643,0.0253102947173643,0.4078403624653839,0.6744326416975484,FBgn0030067
ZNF667,ENSG00000198046,zinc finger protein 667 [Source:HGNC Symbol;Acc:HGNC:28854],2.416345145282013,2272.5627518760166,0.0889564769910418,0.0368144746063003,0.074925874448297,0.0156771930806994,0.0930037631011502,FBgn0032817; FBgn0030314; FBgn0028647
AVPR1B,ENSG00000198049,arginine vasopressin receptor 1B [Source:HGNC Symbol;Acc:HGNC:896],0.8402174892443316,42.96414999245886,0.1240922610908168,0.1476906428149002,0.02184303263648,0.4007864541330274,0.66918098648037,FBgn0039396
GRK6,ENSG00000198055,G protein-coupled receptor kinase 6 [Source:HGNC Symbol;Acc:HGNC:4545],-2.856685479541674,2039.1227976648208,-0.1123918687954649,0.0393434522632491,-0.0957897925014284,0.0042808980391968,0.0381506924098682,FBgn0261988
PRIM1,ENSG00000198056,DNA primase subunit 1 [Source:HGNC Symbol;Acc:HGNC:9369],1.432145062567461,51.97216761192481,0.1969227206726145,0.1375019373523403,0.0434680802605994,0.1521023103389114,0.3967893777143172,FBgn0011762
MARCHF5,ENSG00000198060,membrane associated ring-CH-type finger 5 [Source:HGNC Symbol;Acc:HGNC:26025],1.1183284705269263,0.6563078679506807,1.3051833356705025,1.1670840634644086,0.0051871552141764,0.2634267316424427,0.861078596660527,FBgn0030015; FBgn0039498; FBgn0029661; FBgn0037242
AKR1B10,ENSG00000198074,aldo-keto reductase family 1 member B10 [Source:HGNC Symbol;Acc:HGNC:382],-6.277921302516024,736.7809600119527,-0.6910682582446188,0.1100791527870311,-0.6547450632739664,3.4312950502306443e-10,1.2264428879538676e-07,FBgn0037973; FBgn0037975; FBgn0036183
SULT1C4,ENSG00000198075,sulfotransferase family 1C member 4 [Source:HGNC Symbol;Acc:HGNC:11457],-3.044987491544912,1488.4954295000712,-0.1741186557656235,0.0571820594498673,-0.142064425490497,0.002326899872851,0.024695242765104,FBgn0034887; FBgn0265052; FBgn0033887
CD2AP,ENSG00000198087,CD2 associated protein [Source:HGNC Symbol;Acc:HGNC:14258],0.1146409609536271,3300.3724625224813,0.0035356536290878,0.0308411025141179,0.0034252003714196,0.9087297115803632,0.9653474945231728,FBgn0027598
SFI1,ENSG00000198089,SFI1 centrin binding protein [Source:HGNC Symbol;Acc:HGNC:29064],-1.0377010211791162,10.971238410488574,-0.3124035700994027,0.3010535440587941,-0.0146401091257594,0.2994092693963852,,FBgn0031496
TMPRSS11F,ENSG00000198092,transmembrane serine protease 11F [Source:HGNC Symbol;Acc:HGNC:29994],0.5804018490154965,0.5478399978523018,1.871569949618272,3.2246105914254275,0.0007625588644302,0.5616436585252756,0.9593313508235626,FBgn0250841; FBgn0030027; FBgn0003319
ZNF649,ENSG00000198093,zinc finger protein 649 [Source:HGNC Symbol;Acc:HGNC:25741],-1.4395736257994458,1761.5059145396208,-0.0662311287644519,0.046007461916143,-0.0480204914059543,0.1499880658638041,0.393468037526855,FBgn0029893; FBgn0029894
ADH4,ENSG00000198099,"alcohol dehydrogenase 4 (class II), pi polypeptide [Source:HGNC Symbol;Acc:HGNC:252]",0.6362887440374916,4262.048113111826,0.0395150718271198,0.06210242157732,0.0215752358833656,0.5245882400590812,0.7565919577129661,FBgn0033188
ZNF248,ENSG00000198105,zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041],-0.7207391858960879,109.83990284263392,-0.0846020970616264,0.1173824022852892,-0.0212788873762314,0.4710699980689997,0.719380641286403,FBgn0036522; FBgn0024975; FBgn0260741
CHSY3,ENSG00000198108,chondroitin sulfate synthase 3 [Source:HGNC Symbol;Acc:HGNC:24293],-0.615367215879856,608.5359174905516,-0.0481242528411673,0.0782041220255111,-0.020857136644888,0.5383122370603094,0.7664573721012344,FBgn0030662
TOR4A,ENSG00000198113,torsin family 4 member A [Source:HGNC Symbol;Acc:HGNC:25981],-3.7072944357244593,680.3242811100072,-0.1645922620049573,0.0443968680822605,-0.1454723442166202,0.0002094853363128,0.0043138461848126,FBgn0025615
MB,ENSG00000198125,myoglobin [Source:HGNC Symbol;Acc:HGNC:6915],-3.718918751629562,4383.069151278692,-0.3419702332646452,0.0919542093020451,-0.2909387724036486,0.0002000773895362,0.0042066691480649,FBgn0027657
HIBCH,ENSG00000198130,3-hydroxyisobutyryl-CoA hydrolase [Source:HGNC Symbol;Acc:HGNC:4908],-2.667950260805469,640.9820937208203,-0.164201404960522,0.0615459018756026,-0.1255597753286621,0.007631555514208,0.0569549646429486,FBgn0038326
ZNF770,ENSG00000198146,zinc finger protein 770 [Source:HGNC Symbol;Acc:HGNC:26061],1.0487268018074307,111.4902254331889,0.0939892399781013,0.08962223509127,0.0365392308933326,0.2943038750989653,0.5718285827183562,FBgn0001180; FBgn0033581
MAN1A2,ENSG00000198162,mannosidase alpha class 1A member 2 [Source:HGNC Symbol;Acc:HGNC:6822],2.4591833853969307,2849.871313377824,0.0800786879313161,0.032563121728472,0.0698075474537973,0.0139253465849552,0.0858158058018671,FBgn0259170; FBgn0032480; FBgn0051202
DDRGK1,ENSG00000198171,DDRGK domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16110],0.8658028573313196,690.524095281912,0.0519894107527331,0.060047631296784,0.0299529555528472,0.3865982819999318,0.6575587366171513,FBgn0038868
FAM47C,ENSG00000198173,family with sequence similarity 47 member C [Source:HGNC Symbol;Acc:HGNC:25301],-1.0046387258540848,2489.3400995621305,-0.048923446763244,0.0486975521689672,-0.0331130623078765,0.3150708428049652,0.5911372535262941,FBgn0053556; FBgn0267795; FBgn0000256; FBgn0011202
TFDP1,ENSG00000198176,transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749],0.4162525655246066,1617.4424200476526,0.0183184379454354,0.0440079880885504,0.0128106306806028,0.6772251986579539,0.8523226594779681,FBgn0011763
CLEC4C,ENSG00000198178,C-type lectin domain family 4 member C [Source:HGNC Symbol;Acc:HGNC:13258],1.1165564149448153,67.20101025857993,0.1391745224247606,0.1246462073585768,0.0337290563524552,0.2641840361066724,0.5400232502768745,FBgn0035199; FBgn0040096; FBgn0038315; FBgn0040092; FBgn0040093
SULT1C2,ENSG00000198203,sulfotransferase family 1C member 2 [Source:HGNC Symbol;Acc:HGNC:11456],-3.044987491544912,1488.4954295000712,-0.1741186557656235,0.0571820594498673,-0.142064425490497,0.002326899872851,0.024695242765104,FBgn0034887; FBgn0265052; FBgn0033887
ZXDA,ENSG00000198205,zinc finger X-linked duplicated A [Source:HGNC Symbol;Acc:HGNC:13198],-0.9452127763992326,1126.4532165193286,-0.0660596564021667,0.0698886621632639,-0.0338395470216762,0.3445502579920201,0.6185217904904282,FBgn0004859; FBgn0039039; FBgn0003002
RPS6KL1,ENSG00000198208,ribosomal protein S6 kinase like 1 [Source:HGNC Symbol;Acc:HGNC:20222],1.4686560658460504,295.182079331761,0.0962794450777885,0.0655561552611194,0.0562637256091465,0.1419260995687783,0.3795561341223522,FBgn0038588
FKBP1C,ENSG00000198225,FKBP prolyl isomerase family member 1C [Source:HGNC Symbol;Acc:HGNC:21376],-2.081434641198084,4613.424550447946,-0.1176108290154484,0.0565046947367759,-0.0823204055002057,0.0373941406743494,0.1669226404410744,FBgn0013954
DDX42,ENSG00000198231,DEAD-box helicase 42 [Source:HGNC Symbol;Acc:HGNC:18676],1.90672257513818,831.4685065331283,0.0814772404900583,0.0427315654371762,0.0634967644745256,0.0565565220269968,0.2186252084209199,FBgn0036104
SLC29A3,ENSG00000198246,solute carrier family 29 member 3 [Source:HGNC Symbol;Acc:HGNC:23096],-3.5225069874297743,785.3490758923019,-0.2388238992049486,0.0677994110607026,-0.2009742247202141,0.0004274857726622,0.0072636292237758,FBgn0263916
UBL5,ENSG00000198258,ubiquitin like 5 [Source:HGNC Symbol;Acc:HGNC:13736],0.0820846775806519,176.17204822544238,0.0056874217593338,0.0692872522249436,0.0027497233342357,0.9345793775219644,0.9752132635011802,FBgn0022224
HELZ,ENSG00000198265,helicase with zinc finger [Source:HGNC Symbol;Acc:HGNC:16878],0.6497015828208793,2448.187996101571,0.0224063990529074,0.0344872163549658,0.0177083631504041,0.5158850013061271,0.7517077552643459,FBgn0036451
UCKL1,ENSG00000198276,uridine-cytidine kinase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:15938],0.1377884139778247,729.4925947688006,0.0063813933778817,0.0463129895588227,0.0043094490843434,0.8904076413214339,0.955932168455794,FBgn0022029
ZNF485,ENSG00000198298,zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440],0.679070874284433,362.6505308849522,0.0417473609447286,0.061477177899464,0.0231157488794909,0.4970929559339401,0.7404236200307891,FBgn0037931; FBgn0039329
PEG3,ENSG00000198300,paternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:8826],1.0487268018074307,111.4902254331889,0.0939892399781013,0.08962223509127,0.0365392308933326,0.2943038750989653,0.5718285827183562,FBgn0001180; FBgn0033581
SDAD1,ENSG00000198301,SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537],1.7611449119101916,443.0889985884953,0.1395074024835483,0.0792140394240666,0.0744605632153728,0.0782138791376969,0.2648949246734588,FBgn0033379
MYL4,ENSG00000198336,myosin light chain 4 [Source:HGNC Symbol;Acc:HGNC:7585],1.227893371928797,2162.340106872799,0.0386396317948522,0.0314682306120412,0.0321983434195364,0.219486997968027,0.4888995939603861,FBgn0004687
GET3,ENSG00000198356,"guided entry of tail-anchored proteins factor 3, ATPase [Source:HGNC Symbol;Acc:HGNC:752]",1.1357178951794071,969.0726996788802,0.0493949051323059,0.043492231074252,0.0360065755466541,0.2560746486977509,0.5311492402418841,FBgn0033191
ASPH,ENSG00000198363,aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757],-0.2416445688562573,1655.389154093405,-0.0101956826883814,0.0421928898987436,-0.0072718816992988,0.8090555843231495,0.920116850898418,FBgn0034075
SPRED2,ENSG00000198369,sprouty related EVH1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17722],2.466699369376842,3214.3955608006568,0.0987757942812347,0.0400437100311045,0.0819010188547257,0.0136364792060043,0.0846395316897179,FBgn0020767; FBgn0000578
UVRAG,ENSG00000198382,UV radiation resistance associated [Source:HGNC Symbol;Acc:HGNC:12640],-0.9232339878075184,330.21077573952056,-0.052734013976028,0.0571187961800018,-0.031614037903501,0.3558852803438243,0.6302360445553111,FBgn0032499
ITSN2,ENSG00000198399,intersectin 2 [Source:HGNC Symbol;Acc:HGNC:6184],3.4697884325918973,3236.532217632963,0.144278153898342,0.041581253929816,0.1267054848921657,0.00052086847455,0.0083139580435353,FBgn0023388; FBgn0035060
OGA,ENSG00000198408,O-GlcNAcase [Source:HGNC Symbol;Acc:HGNC:7056],0.4096298762160308,171.7734858132685,0.0363957747108147,0.0888503911067764,0.0132349741216445,0.6820774773739362,0.855739174320967,FBgn0038870
ZNF69,ENSG00000198429,zinc finger protein 69 [Source:HGNC Symbol;Acc:HGNC:13138],-0.7207391858960879,109.83990284263392,-0.0846020970616264,0.1173824022852892,-0.0212788873762314,0.4710699980689997,0.719380641286403,FBgn0036522; FBgn0024975; FBgn0260741
TXNRD1,ENSG00000198431,thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437],0.3618600097525814,0.1576528029806733,0.8217409980596511,2.270880937137843,0.0019548595490806,0.7174566452106365,0.9041460138069218,FBgn0032754; FBgn0025628
ZXDB,ENSG00000198455,zinc finger X-linked duplicated B [Source:HGNC Symbol;Acc:HGNC:13199],-0.9452127763992326,1126.4532165193286,-0.0660596564021667,0.0698886621632639,-0.0338395470216762,0.3445502579920201,0.6185217904904282,FBgn0004859; FBgn0039039; FBgn0003002
TPM2,ENSG00000198467,tropomyosin 2 [Source:HGNC Symbol;Acc:HGNC:12011],2.306611219037132,5260.169389506406,0.1332376615334131,0.057763380509799,0.0977516427160869,0.0210765035453911,0.1138335928128844,FBgn0004117; FBgn0003721
ZNF808,ENSG00000198482,zinc finger protein 808 [Source:HGNC Symbol;Acc:HGNC:33230],0.679070874284433,362.6505308849522,0.0417473609447286,0.061477177899464,0.0231157488794909,0.4970929559339401,0.7404236200307891,FBgn0037931; FBgn0039329
B3GNT6,ENSG00000198488,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:24141]",2.27495840141946,501.7044643342516,0.1083139310938303,0.0476113897406862,0.0843938398792566,0.0229084253831415,0.1208579447730524,FBgn0053145; FBgn0050037; FBgn0050036; FBgn0000221
YTHDF2,ENSG00000198492,YTH N6-methyladenosine RNA binding protein F2 [Source:HGNC Symbol;Acc:HGNC:31675],-0.1731087789238956,1383.2660023641397,-0.006776856405987,0.0391479649276849,-0.0050238240433649,0.8625659245478152,0.9443115683277168,FBgn0039261
TMA16,ENSG00000198498,translation machinery associated 16 homolog [Source:HGNC Symbol;Acc:HGNC:25638],1.6489162400366892,138.68849185135872,0.1398748030119012,0.0848283251845399,0.0674580667371011,0.0991647955915902,0.3073956049398532,FBgn0030611
ATL1,ENSG00000198513,atlastin GTPase 1 [Source:HGNC Symbol;Acc:HGNC:11231],-0.8599858891458059,3250.235974452324,-0.0337686387512673,0.0392665032967093,-0.0254611706909211,0.3897968209686111,0.6599408435920229,FBgn0039213
CNGA1,ENSG00000198515,cyclic nucleotide gated channel subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:2148],4.100983294407711,28.7536481613062,0.7664038085845026,0.186882938447861,0.6639621633520969,4.113982624895555e-05,0.0012591051409772,FBgn0038676; FBgn0003353; FBgn0266346; FBgn0261612; FBgn0263257; FBgn0011589
MAFK,ENSG00000198517,MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782],1.12505081379257,909.9314464895136,0.057230244431818,0.0508690307408371,0.0381257656952426,0.2605675023772162,0.5362450264838948,FBgn0034534; FBgn0000964
GPN1,ENSG00000198522,GPN-loop GTPase 1 [Source:HGNC Symbol;Acc:HGNC:17030],0.1727174385413166,284.7433868194694,0.0133023078181488,0.0770177460393888,0.0057226789480337,0.8628735358236875,0.9443115683277168,FBgn0040346
ZNF511,ENSG00000198546,zinc finger protein 511 [Source:HGNC Symbol;Acc:HGNC:28445],1.170098052748432,58.75892909729304,0.1549148759350494,0.1323947814212419,0.0345582245105647,0.2419615120236459,0.5154429145024795,FBgn0016970
KCNRG,ENSG00000198553,potassium channel regulator [Source:HGNC Symbol;Acc:HGNC:18893],3.1246197100179463,352.8822450051115,0.2205460801821373,0.0705833351415653,0.1766602972358658,0.0017803506334867,0.0199974737821947,FBgn0034636
WDHD1,ENSG00000198554,WD repeat and HMG-box DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23170],-0.3886794927022891,59.41561552732803,-0.0552705293528516,0.1422007859704252,-0.0099745345420795,0.6975132543338056,0.8630961387499675,FBgn0033890
CTNND1,ENSG00000198561,catenin delta 1 [Source:HGNC Symbol;Acc:HGNC:2515],2.491434377163563,4831.12336758007,0.1112675181384443,0.0446600236226649,0.0901030184688813,0.0127228467390597,0.0805450760992845,FBgn0260799
SH2D1B,ENSG00000198574,SH2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:30416],3.498573172188179,1548.356506849521,0.1336316517834118,0.0381960431314437,0.1185242224568051,0.0004677547217081,0.0077186131427368,FBgn0038890; FBgn0034691; FBgn0030761; FBgn0034179
TLK1,ENSG00000198586,tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841],1.505632680904366,2191.942325139241,0.0774936605285441,0.0514691674213641,0.0533613340115585,0.1321614941310901,0.3646704639677386,FBgn0283657
BAZ1A,ENSG00000198604,bromodomain adjacent to zinc finger domain 1A [Source:HGNC Symbol;Acc:HGNC:960],1.2617029454497937,602.7009380003108,0.0633321666338819,0.0501957825035466,0.0430751562088745,0.2070556966460235,0.4725686230406849,FBgn0027620
AKR1C4,ENSG00000198610,aldo-keto reductase family 1 member C4 [Source:HGNC Symbol;Acc:HGNC:387],-6.277921302516024,736.7809600119527,-0.6910682582446188,0.1100791527870311,-0.6547450632739664,3.4312950502306443e-10,1.2264428879538676e-07,FBgn0037973; FBgn0037975; FBgn0036183
RYR2,ENSG00000198626,ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484],0.9906257471220714,3973.7929358690585,0.03841521478474,0.0387787364666651,0.0293600042954482,0.3218683606409891,0.5974144201214798,FBgn0011286
STK39,ENSG00000198648,serine/threonine kinase 39 [Source:HGNC Symbol;Acc:HGNC:17717],1.8685891424224843,2517.8713356967955,0.0902542007529507,0.0483007198874884,0.0668600875567076,0.0616799974982749,0.2299900949935675,FBgn0023083
CALM1,ENSG00000198668,calmodulin 1 [Source:HGNC Symbol;Acc:HGNC:1442],0.6971345271058109,35.490047614940174,0.4775566099973038,0.685027912732861,0.0043928905387744,0.4857186082861496,0.7316483792486131,FBgn0033027
LPA,ENSG00000198670,lipoprotein(a) [Source:HGNC Symbol;Acc:HGNC:6667],0.9353332524086146,1.4474169971334472,0.7513832019228042,0.8033320744107908,0.0052735211722394,0.3496165836711865,,FBgn0053459
